CustomerID,Segment,Churn_Probability,Monetary,Frequency,TotalRevenue
16054,Hibernating,0.8422552,2111.88,4,2111.88
15056,Hibernating,0.8421427,113.65,1,113.65
16803,Hibernating,0.8419653,332.3,1,332.3
14414,Hibernating,0.8418526,2399.33,8,2399.33
16471,Hibernating,0.84149444,1189.98,4,1189.98
16072,Hibernating,0.8413908,4180.09,4,4180.09
14444,Hibernating,0.8412636,120.44,1,120.44
13243,Hibernating,0.8410766,1220.38,5,1220.38
13052,Hibernating,0.84078974,3119.33,7,3119.33
15166,Hibernating,0.84054554,167.16,1,167.16
15713,Hibernating,0.8399997,839.64,4,839.64
18003,Hibernating,0.83974314,353.51,1,353.51
17846,Hibernating,0.8394806,2033.1,1,2033.1
18153,Hibernating,0.8394253,246.22,1,246.22
17208,Hibernating,0.8385409,111.15,1,111.15
15112,Hibernating,0.83825946,209.4,1,209.4
16876,Hibernating,0.8379801,136.01,1,136.01
14478,Hibernating,0.8376185,1276.66,4,1276.66
12377,Hibernating,0.83705133,3426.32,4,3426.32
14264,Hibernating,0.83685726,1517.36,6,1517.3600000000001
14304,Hibernating,0.83669746,1725.01,3,1725.01
16224,Hibernating,0.8365742,1616.54,5,1616.54
12400,Hibernating,0.8361918,205.25,1,205.25
16619,Hibernating,0.83607906,1938.33,4,1938.3300000000002
14867,Hibernating,0.83607835,2952.06,16,2952.06
13485,Hibernating,0.8358215,3019.2200000000003,11,3019.2200000000003
18254,Hibernating,0.835745,267.9,1,267.9
14584,Hibernating,0.8357112,1738.16,8,1738.16
12509,Hibernating,0.83557326,176.5,1,176.5
16093,Hibernating,0.8345301,17.0,1,17.0
15372,Hibernating,0.8343536,6017.06,8,6017.0599999999995
13443,Hibernating,0.8343437,1273.16,6,1273.16
13454,Hibernating,0.83391744,219.87,1,219.87
13873,Hibernating,0.8336566,1038.92,8,1038.92
13462,Hibernating,0.83354795,1153.85,5,1153.8500000000001
12392,Hibernating,0.83280396,234.75000000000003,1,234.75000000000003
12482,Champions,0.83266294,23691.4,29,23691.4
14573,Hibernating,0.8325975,2163.12,13,2163.12
13554,Hibernating,0.83187884,1629.35,7,1629.35
15859,Hibernating,0.83142835,438.46,1,438.46
17897,Hibernating,0.8313178,2099.89,9,2099.89
12468,Hibernating,0.83107185,3670.74,5,3670.7400000000002
17400,Hibernating,0.8306541,4623.28,8,4623.28
16278,Hibernating,0.8299287,1117.84,3,1117.84
15245,Hibernating,0.82988846,4610.84,8,4610.84
14930,Hibernating,0.8293526,5236.7300000000005,6,5236.7300000000005
12717,Hibernating,0.8290671,1308.91,3,1308.91
17535,Hibernating,0.8286771,164.4,1,164.4
13615,Hibernating,0.8283906,6272.53,8,6272.53
15122,Hibernating,0.8282948,4487.27,11,4487.27
16812,Hibernating,0.8282311,2392.0,4,2392.0
14114,Hibernating,0.82799864,1364.09,7,1364.09
15254,Hibernating,0.827787,1088.35,3,1088.35
15332,Hibernating,0.82606846,4892.68,6,4892.68
15665,Hibernating,0.8258678,3987.07,5,3987.07
13425,Hibernating,0.82583344,3390.4300000000003,5,3390.4300000000003
15882,Hibernating,0.8252859,1124.66,8,1124.66
12582,Hibernating,0.82519186,1980.4,4,1980.4
16276,Hibernating,0.82507724,2629.3900000000003,3,2629.3900000000003
17282,Hibernating,0.82433754,2308.54,5,2308.54
18200,Hibernating,0.8241077,150.35,1,150.35
14439,Hibernating,0.82372946,9443.04,5,9443.04
14559,Hibernating,0.82362646,75.6,1,75.6
14055,Hibernating,0.8232256,1520.96,3,1520.96
13469,Hibernating,0.82311213,82.4,1,82.4
15795,Hibernating,0.8229888,1979.87,8,1979.8700000000001
15057,Hibernating,0.82259417,3255.96,5,3255.96
16716,Hibernating,0.8225161,2149.6800000000003,3,2149.6800000000003
17978,Hibernating,0.8224358,1159.99,4,1159.99
12733,Hibernating,0.82235056,2424.87,4,2424.87
13908,Hibernating,0.8220441,2369.55,4,2369.55
18072,Hibernating,0.8219317,247.44,1,247.44
13803,Hibernating,0.8209402,1338.91,3,1338.91
14817,Hibernating,0.82073814,3959.86,7,3959.86
12980,Champions,0.82027245,16245.78,21,16245.78
15581,Champions,0.8202604,7480.4,38,7480.4
17586,Hibernating,0.82023525,167.4,1,167.4
12982,Hibernating,0.8199019,2744.81,8,2744.81
12653,Hibernating,0.8193828,4160.83,3,4160.83
16197,Hibernating,0.8183599,2016.71,9,2016.71
12457,Hibernating,0.8183307,2995.91,8,2995.91
15285,Hibernating,0.8169194,94.92,1,94.92
15534,Hibernating,0.8166095,162.25,1,162.25
13800,Hibernating,0.81645936,1679.56,3,1679.56
12669,Hibernating,0.81639117,2744.03,3,2744.0299999999997
15248,Hibernating,0.8162389,1893.93,3,1893.93
16410,Hibernating,0.81611365,130.32,1,130.32
13902,Hibernating,0.8160344,34095.26,5,34095.26
14489,Hibernating,0.8155419,1574.93,4,1574.93
13920,Hibernating,0.8148919,1774.68,4,1774.68
13765,Hibernating,0.8145223,352.821,1,352.821
13539,Hibernating,0.8139521,1569.36,7,1569.36
16275,Hibernating,0.81345475,2151.11,3,2151.11
14943,Hibernating,0.813014,107.62,1,107.62
16247,Hibernating,0.8126106,114.56,1,114.56
16859,Hibernating,0.811451,1932.41,7,1932.41
15198,Hibernating,0.8111365,571.35,5,571.35
18070,Hibernating,0.8110207,314.1,1,314.1
13000,Hibernating,0.8109397,1032.5,4,1032.5
14669,Hibernating,0.81086385,3216.78,7,3216.78
17475,Hibernating,0.81073856,194.37,1,194.37
16659,Hibernating,0.8100468,39.12,1,39.12
18045,Hibernating,0.80928797,178.34,1,178.34
15703,Hibernating,0.80709225,211.5,1,211.5
16045,Hibernating,0.80608493,3434.93,8,3434.93
12686,Hibernating,0.80601114,89.14,1,89.14
13752,Hibernating,0.8059256,1579.8300000000002,7,1579.8300000000002
16340,Hibernating,0.80574846,1496.24,3,1496.24
18159,Hibernating,0.8056197,530.15,1,530.15
13019,Hibernating,0.8052651,1229.95,6,1229.95
16520,Hibernating,0.80521923,2148.38,6,2148.38
17444,Hibernating,0.8050306,2940.04,3,2940.04
17204,Hibernating,0.8039435,5504.6900000000005,9,5504.6900000000005
12623,Hibernating,0.8037698,3747.84,7,3747.84
18071,Hibernating,0.8036361,1169.68,6,1169.68
14888,Hibernating,0.8032692,369.2,1,369.2
14565,Hibernating,0.80302924,3859.22,5,3859.2200000000003
17743,Hibernating,0.80286896,229.2,1,229.2
14095,Hibernating,0.8025589,2.95,1,2.95
17347,Hibernating,0.8025474,228.96,1,228.96
15639,Hibernating,0.8022149,1065.08,3,1065.08
16249,Hibernating,0.801785,1800.07,5,1800.07
18057,Hibernating,0.80169946,1188.46,3,1188.46
17941,Hibernating,0.800814,1433.28,4,1433.28
17560,Hibernating,0.79945517,1895.8,8,1895.8
16943,Hibernating,0.79891557,1299.49,5,1299.49
16588,Hibernating,0.79882365,1361.28,4,1361.28
14165,Hibernating,0.798526,120.44,1,120.44
18195,Hibernating,0.7984785,101.16,1,101.16
15226,Hibernating,0.79786026,154.41,1,154.41
14460,Hibernating,0.7978539,1093.5,9,1093.5
14679,Hibernating,0.797537,1289.44,3,1289.44
13801,Hibernating,0.7974068,324.8,1,324.8
15327,Hibernating,0.7971061,208.75,1,208.75
17749,Hibernating,0.7958295,1026.18,3,1026.18
13851,Hibernating,0.795539,4606.46,8,4606.46
15108,Hibernating,0.7954932,1300.25,4,1300.25
12835,Champions,0.79543847,5996.83,41,5996.83
18093,Hibernating,0.7953675,4452.71,8,4452.71
16955,Hibernating,0.79533666,1120.31,6,1120.31
13656,Hibernating,0.79432756,1078.85,4,1078.85
14721,Hibernating,0.79415894,109.07,1,109.07
17280,Hibernating,0.7925183,118.86,1,118.86
14757,Hibernating,0.79233086,420.5,1,420.5
14855,Hibernating,0.79204327,6520.3,7,6520.3
14161,Hibernating,0.79200745,2996.93,7,2996.93
13876,Hibernating,0.79177743,122.7,1,122.7
14130,Hibernating,0.7909446,1858.77,4,1858.77
16952,Hibernating,0.7908481,795.83,5,795.83
12616,Hibernating,0.79058754,1131.1,3,1131.1
16320,Hibernating,0.78941,5628.99,6,5628.99
15402,Hibernating,0.78924394,1830.54,6,1830.54
15388,Hibernating,0.78916264,140.54,1,140.54
15223,Hibernating,0.78908193,1417.95,5,1417.95
17585,Hibernating,0.7888835,2064.71,7,2064.71
12649,Hibernating,0.7881181,2294.65,8,2294.65
16805,Hibernating,0.7880064,1091.34,5,1091.34
12402,Hibernating,0.78777844,1256.9,6,1256.9
14521,Hibernating,0.78751063,199.45,1,199.45000000000002
15384,Hibernating,0.78747773,2027.79,4,2027.79
14021,Hibernating,0.78592366,1716.58,7,1716.58
14681,Hibernating,0.7857112,875.1500000000001,6,875.1500000000001
13723,Hibernating,0.7848324,1194.08,6,1194.08
16650,Hibernating,0.784338,1916.11,7,1916.11
15797,Hibernating,0.78433466,2821.08,6,2821.08
17283,Hibernating,0.784087,188.46,1,188.46
15623,Hibernating,0.7836715,2437.05,8,2437.05
12387,Hibernating,0.7825154,143.94,1,143.94
14450,Hibernating,0.7824076,1128.44,7,1128.44
17800,Hibernating,0.7823687,1187.21,9,1187.21
14045,Champions,0.7814193,10986.63,16,10986.63
14884,Hibernating,0.78135335,120.6,1,120.6
16302,Hibernating,0.7803014,233.22,1,233.22
14523,Hibernating,0.77894056,241.09,1,241.09
12390,Hibernating,0.7787838,549.84,1,549.84
15815,Hibernating,0.7786859,2100.6,5,2100.6
12802,Hibernating,0.77840227,2416.42,7,2416.42
14958,Hibernating,0.7780264,941.99,6,941.99
17421,Hibernating,0.7775653,1059.41,3,1059.41
17693,Hibernating,0.77746236,200.47,1,200.47
17007,Hibernating,0.77713513,1120.1,7,1120.1000000000001
17722,Hibernating,0.7769119,3520.2200000000003,5,3520.2200000000003
17583,Hibernating,0.77625966,135.95,1,135.95
17990,Hibernating,0.7761381,1527.61,6,1527.6100000000001
15261,Hibernating,0.77569014,1508.0,4,1508.0
12625,Hibernating,0.7748757,5164.88,4,5164.88
15889,Hibernating,0.7745051,1427.6,8,1427.6
16181,Hibernating,0.7743972,305.54,1,305.54
14320,Hibernating,0.77420115,1346.75,5,1346.75
15704,Hibernating,0.77365077,3734.66,6,3734.6600000000003
12579,Hibernating,0.77204037,440.42,1,440.42
13249,Hibernating,0.7715096,1608.9299999999998,9,1608.9299999999998
15607,Hibernating,0.7709874,1708.97,9,1708.97
13280,Hibernating,0.77015513,2293.33,7,2293.33
17657,Hibernating,0.76968175,126.0,1,126.0
16004,Hibernating,0.7691521,2146.39,5,2146.39
13845,Hibernating,0.76898,312.98,1,312.98
17058,Hibernating,0.76695955,1179.89,3,1179.89
15480,Hibernating,0.76688397,6279.0,5,6279.0
12602,Hibernating,0.7667215,153.12,1,153.12
15389,Hibernating,0.7662283,2733.8,5,2733.8
16092,Hibernating,0.76506925,1587.94,6,1587.94
14683,Hibernating,0.7631057,146.56,1,146.56
15642,Hibernating,0.7628098,105.78,1,105.78
13192,Hibernating,0.762711,2558.58,6,2558.58
14687,Hibernating,0.76172876,1402.06,3,1402.06
17189,Hibernating,0.7608696,953.63,5,953.63
16419,Hibernating,0.7601984,1463.7,8,1463.7
14420,Hibernating,0.7590344,1639.17,4,1639.17
13483,Hibernating,0.75668633,140.34,1,140.34
13774,Hibernating,0.7541126,345.0,1,345.0
14171,Hibernating,0.7528482,498.79,2,498.79
18106,Hibernating,0.75098985,1441.06,6,1441.06
16338,Hibernating,0.7507799,214.8,1,214.8
15095,Hibernating,0.74812293,3141.64,10,3141.64
14006,Hibernating,0.7475417,2196.67,7,2196.67
12643,Champions,0.7473889,8304.82,12,8304.82
16450,Hibernating,0.74682313,1505.73,3,1505.73
17050,Champions,0.74653065,4648.59,11,4648.59
15836,Hibernating,0.7460863,137.37,1,137.37
17751,Hibernating,0.745097,157.86,1,157.85999999999999
13662,Hibernating,0.74494976,2233.61,11,2233.61
12648,Hibernating,0.7447474,1112.0,4,1112.0
14133,Hibernating,0.7434394,911.14,4,911.14
13497,Hibernating,0.74289674,1166.8300000000002,6,1166.8300000000002
12871,Hibernating,0.7428283,744.02,3,744.02
15808,Champions,0.7425192,17180.25,21,17180.25
15812,Champions,0.7411705,5201.47,12,5201.47
16553,Champions,0.74070233,16584.01,33,16584.01
16797,Hibernating,0.7397334,1802.02,5,1802.02
14652,Hibernating,0.73802024,114.18,1,114.18
15149,Hibernating,0.7376272,1554.61,5,1554.6100000000001
17774,Hibernating,0.7376231,3273.83,9,3273.83
14105,Hibernating,0.73696136,5988.83,5,5988.83
17926,Hibernating,0.73687214,1035.49,5,1035.49
12908,Hibernating,0.736602,1776.0,5,1776.0
13583,Hibernating,0.73625135,1445.031,2,1445.031
15693,Hibernating,0.7361895,37.5,1,37.5
18019,Hibernating,0.7361009,38.45,1,38.45
15985,Hibernating,0.735396,2715.28,7,2715.28
15776,Hibernating,0.73404086,241.62,1,241.62
18196,Hibernating,0.7337796,1457.19,4,1457.19
12383,Hibernating,0.7335478,1850.56,5,1850.56
14333,Hibernating,0.7333466,415.2,1,415.2
13027,Champions,0.7333051,17239.2,19,17239.2
12947,Hibernating,0.7331404,1603.99,6,1603.99
14512,Hibernating,0.7315048,1215.97,7,1215.97
16807,Hibernating,0.7312897,2123.88,6,2123.88
15647,Hibernating,0.72662437,169.0,1,169.0
16687,Hibernating,0.724126,157.63,1,157.63
15325,Hibernating,0.72281194,1601.46,8,1601.46
18066,Hibernating,0.72230154,1440.4,3,1440.4
15178,Hibernating,0.72202057,40.5,1,40.5
16654,Hibernating,0.72022665,1484.07,8,1484.07
12512,Hibernating,0.71945876,132.18,2,132.18
15335,Hibernating,0.7190588,170.22,1,170.22
17279,Hibernating,0.7157737,187.83,1,187.82999999999998
16823,Hibernating,0.71530235,2243.09,7,2243.09
13866,Hibernating,0.715008,145.67,1,145.67
17550,Hibernating,0.7147393,2506.64,9,2506.64
13740,Hibernating,0.7141064,1582.77,5,1582.77
17179,Hibernating,0.71287173,1507.26,6,1507.26
12514,Hibernating,0.7119638,1597.76,2,1597.76
17829,Hibernating,0.70975995,4756.74,5,4756.74
17597,Hibernating,0.7090426,3484.09,5,3484.09
17083,Hibernating,0.70881677,4049.79,9,4049.79
14473,Hibernating,0.70837444,234.34,2,234.34
14628,Hibernating,0.7074117,1998.0,5,1998.0
15265,Hibernating,0.7071883,3345.64,4,3345.64
16475,Hibernating,0.70705,544.3,4,544.3
17498,Hibernating,0.7046595,272.22,1,272.21999999999997
15885,Champions,0.70365465,1951.82,15,1951.82
13711,Hibernating,0.7033975,1792.26,9,1792.26
17695,Hibernating,0.7029082,1746.04,5,1746.04
16396,Hibernating,0.7014568,137.8,1,137.8
13799,Hibernating,0.7008945,2803.57,9,2803.57
13952,Champions,0.6984844,12823.521,14,12823.521
16965,Hibernating,0.69751114,201.19,1,201.19
12738,Hibernating,0.6958959,155.35,1,155.35
16518,Hibernating,0.6957067,959.37,4,959.37
17902,Hibernating,0.6955745,216.4,1,216.4
13821,Hibernating,0.69485265,1379.08,6,1379.08
17588,Hibernating,0.6944049,2939.55,7,2939.55
16105,Hibernating,0.69359106,2386.19,5,2386.19
14013,Hibernating,0.69126916,1084.57,5,1084.57
13806,Hibernating,0.69015807,256.38,1,256.38
12693,Hibernating,0.6896712,1703.02,7,1703.02
14976,Hibernating,0.68618757,790.86,7,790.86
15800,Hibernating,0.68544614,1227.07,7,1227.07
15657,Hibernating,0.6852635,30.0,1,30.0
17046,Hibernating,0.68321353,1906.07,5,1906.07
15620,Hibernating,0.682664,1942.36,4,1942.36
12758,Hibernating,0.68014556,9903.24,7,9903.24
15768,Champions,0.67939675,15308.89,34,15308.89
13886,Hibernating,0.67913765,243.56,1,243.56
16147,Hibernating,0.6778746,2398.91,5,2398.91
14660,Hibernating,0.6776539,285.74,2,285.74
13947,Hibernating,0.67688954,90.6,1,90.60000000000001
18204,Hibernating,0.67680424,1975.35,3,1975.3500000000001
15730,Hibernating,0.675344,1726.58,5,1726.58
13531,Hibernating,0.675164,1433.07,6,1433.07
14438,Hibernating,0.67473495,131.9,1,131.9
15999,Hibernating,0.6731431,20.4,1,20.4
17268,Hibernating,0.6720163,1733.89,11,1733.8899999999999
17984,Hibernating,0.67186165,1152.19,5,1152.19
12418,Hibernating,0.6712172,2021.2,4,2021.2
16825,Hibernating,0.6705152,1826.89,5,1826.89
15593,Hibernating,0.6697484,199.8,1,199.8
12399,Hibernating,0.6689654,1962.3,7,1962.3
16394,Hibernating,0.66867715,1555.34,5,1555.34
17259,Hibernating,0.6678925,1452.39,6,1452.39
13347,Hibernating,0.66777706,341.36,1,341.36
18062,Hibernating,0.66704607,1632.67,6,1632.67
14585,Hibernating,0.6641359,1143.27,5,1143.27
15030,Hibernating,0.66325957,1979.91,8,1979.91
12422,Champions,0.66185254,5231.8,17,5231.8
18151,Hibernating,0.66109544,1879.44,6,1879.44
13655,Hibernating,0.65656203,2280.51,6,2280.51
16718,Hibernating,0.6563366,3006.08,5,3006.08
14265,Hibernating,0.6529788,1373.35,4,1373.35
16822,Hibernating,0.65295607,181.39,1,181.39
18136,Hibernating,0.6525774,1631.36,5,1631.3600000000001
13725,Hibernating,0.65212595,1980.56,8,1980.56
14346,Hibernating,0.6513644,2315.75,5,2315.75
13753,Hibernating,0.6513193,2094.57,4,2094.57
14089,Hibernating,0.6511697,158.75,1,158.75
17118,Hibernating,0.65086615,157.02,1,157.02
17337,Hibernating,0.6502031,1981.06,4,1981.06
14327,Hibernating,0.64979666,1894.93,6,1894.93
12372,Hibernating,0.648722,1298.04,3,1298.04
16973,Hibernating,0.6482921,127.0,1,127.0
14518,Hibernating,0.64437115,174.37,1,174.37
15636,Hibernating,0.6442693,1444.58,4,1444.58
16007,Hibernating,0.6439598,3053.06,7,3053.06
14915,Hibernating,0.6425404,1811.25,11,1811.25
15074,Hibernating,0.64157456,1553.13,3,1553.13
16551,Hibernating,0.64145416,2237.12,7,2237.12
12679,Hibernating,0.64125085,1113.02,4,1113.02
13748,Hibernating,0.6402114,2064.35,9,2064.35
17030,Hibernating,0.64019614,146.87,1,146.87
15133,Hibernating,0.6399094,1806.9,5,1806.9
14905,Hibernating,0.639121,1971.39,8,1971.39
15099,Hibernating,0.6386239,410.48,1,410.48
12725,Hibernating,0.63739395,2266.76,4,2266.76
18260,Champions,0.63718283,9947.26,23,9947.26
13858,Hibernating,0.6362245,216.17,1,216.17000000000002
15353,Hibernating,0.635659,2794.47,7,2794.47
14624,Hibernating,0.6332344,814.07,6,814.07
15579,Hibernating,0.6329033,1250.63,5,1250.63
15348,Hibernating,0.63208157,158.04,1,158.04
16610,Hibernating,0.6319658,75.66,1,75.66
18268,Hibernating,0.6304652,1490.23,6,1490.23
18105,Hibernating,0.6304431,113.48000000000002,1,113.48000000000002
13351,Hibernating,0.6292544,373.94,1,373.94
14276,Hibernating,0.62795264,2102.68,7,2102.68
14000,Hibernating,0.62698114,2046.34,5,2046.34
14409,Hibernating,0.626872,3427.29,9,3427.29
12348,Hibernating,0.62683904,2019.4,5,2019.3999999999999
18087,Champions,0.62450314,14761.52,17,14761.52
13193,Hibernating,0.621898,112.08,1,112.08
17206,Hibernating,0.6178241,204.24,1,204.24
12379,Hibernating,0.6177386,1620.22,4,1620.22
15844,Hibernating,0.6176607,130.73999999999998,1,130.73999999999998
13690,Hibernating,0.6158451,172.25,1,172.25
14232,Hibernating,0.61536646,2048.07,5,2048.07
13228,Hibernating,0.6146729,358.0,1,358.0
12703,Hibernating,0.6136577,1006.53,4,1006.53
13802,Champions,0.6116514,26259.11,19,26259.11
15678,Hibernating,0.610226,1825.94,3,1825.94
17508,Hibernating,0.6086686,4579.23,8,4579.23
13593,Champions,0.6072626,5493.29,14,5493.29
15757,Hibernating,0.6050856,2940.36,6,2940.36
12884,Hibernating,0.6044426,309.05,1,309.05
14643,Hibernating,0.6007796,1679.89,5,1679.89
