CustomerID,Segment,Churn_Probability,Risk_Category,Monetary,Frequency
13850,Hibernating,0.9472844,High Risk,1595.48,1
13851,Hibernating,0.795539,High Risk,4606.46,8
13852,Hibernating,0.98219186,High Risk,187.35,1
13853,New Customers,0.0024906218,Low Risk,1090.14,1
13854,Champions,0.0025979485,Low Risk,11944.56,39
13855,Hibernating,0.9489585,High Risk,1310.34,4
13856,Hibernating,0.92803544,High Risk,1142.03,11
13857,Hibernating,0.9405726,High Risk,1001.01,6
13858,Hibernating,0.6362245,High Risk,216.17,1
13859,Hibernating,0.99074847,High Risk,515.86,2
13860,New Customers,0.0029283145,Low Risk,1245.9,5
13861,Hibernating,0.9759567,High Risk,273.26,2
13862,Champions,0.007403287,Low Risk,2556.09,9
13863,Hibernating,0.9110239,High Risk,1239.55,4
13864,Hibernating,0.96529317,High Risk,662.4000000000001,1
13865,New Customers,0.008224654,Low Risk,501.56,4
13866,Hibernating,0.715008,High Risk,145.67,1
13867,New Customers,0.0021316905,Low Risk,1005.09,3
13868,New Customers,0.0070149666,Low Risk,3192.54,2
13869,Champions,0.4802538,Medium Risk,7996.87,10
13870,Champions,0.0021643857,Low Risk,5712.08,15
13871,Champions,0.0035141087,Low Risk,7885.85,17
13872,Hibernating,0.9901087,High Risk,919.57,3
13873,Hibernating,0.8336566,High Risk,1038.92,8
13874,Hibernating,0.922748,High Risk,2049.15,7
13875,Champions,0.0025208138,Low Risk,4814.37,14
13876,Hibernating,0.79177743,High Risk,122.7,1
13877,New Customers,0.0021724033,Low Risk,449.68,3
13878,Hibernating,0.43088707,Medium Risk,2416.9,4
13879,Hibernating,0.97147614,High Risk,395.5,1
13880,Champions,0.011376882,Low Risk,4293.86,17
13881,Champions,0.01709779,Low Risk,45179.1,43
13882,New Customers,0.0015537374,Low Risk,1191.13,5
13883,Champions,0.0018611258,Low Risk,6560.02,15
13884,Champions,0.04274613,Low Risk,1825.03,10
13885,Hibernating,0.99112344,High Risk,506.8,2
13886,Hibernating,0.67913765,High Risk,243.56,1
13887,Hibernating,0.9166791,High Risk,349.55,1
13888,Hibernating,0.9320444,High Risk,2001.59,7
13889,Hibernating,0.5071926,Medium Risk,1991.23,6
13890,Champions,0.00190005,Low Risk,2927.38,14
13891,Hibernating,0.9816757,High Risk,859.21,3
13892,New Customers,0.01741788,Low Risk,1267.65,6
13893,Hibernating,0.9705712,High Risk,821.1,1
13894,New Customers,0.006497639,Low Risk,564.62,3
13895,Champions,0.0026450711,Low Risk,4008.52,6
13896,Hibernating,0.91037476,High Risk,388.55,1
13897,New Customers,0.0029596174,Low Risk,1160.72,3
13898,Hibernating,0.96614486,High Risk,686.4,2
13899,New Customers,0.014809488,Low Risk,388.52,2
13900,Hibernating,0.8842275,High Risk,1610.59,6
13901,Champions,0.005989802,Low Risk,5676.34,15
13902,Hibernating,0.8160344,High Risk,34095.26,5
13903,Hibernating,0.95673126,High Risk,165.45000000000002,1
13904,New Customers,0.004383697,Low Risk,332.64,2
13905,Hibernating,0.96038204,High Risk,312.65,1
13906,Hibernating,0.9384885,High Risk,42.0,1
13907,Hibernating,0.90379447,High Risk,136.8,1
13908,Hibernating,0.8220441,High Risk,2369.55,4
13909,Hibernating,0.97660404,High Risk,282.85,2
13911,Champions,0.018492742,Low Risk,4234.99,20
13912,Hibernating,0.97372967,High Risk,124.95,1
13913,Hibernating,0.9691602,High Risk,42.22,1
13914,New Customers,0.009827424,Low Risk,626.45,2
13915,Hibernating,0.85202414,High Risk,70.80000000000001,1
13916,Hibernating,0.8944111,High Risk,1275.81,4
13917,New Customers,0.006486622,Low Risk,272.04,2
13918,New Customers,0.033742785,Low Risk,1212.84,2
13919,Hibernating,0.33283937,Medium Risk,1360.68,4
13920,Hibernating,0.8148919,High Risk,1774.68,4
13921,Hibernating,0.989377,High Risk,730.7,4
13922,Hibernating,0.9845435,High Risk,865.2,3
13923,New Customers,0.003104612,Low Risk,351.13,1
13924,New Customers,0.007715387,Low Risk,1838.85,6
13925,Hibernating,0.95080465,High Risk,678.25,4
13926,New Customers,0.009683862,Low Risk,223.85,1
13927,New Customers,0.009944115,Low Risk,708.26,2
13928,New Customers,0.015989337,Low Risk,464.57,4
13929,Hibernating,0.8939652,High Risk,3494.1,11
13930,New Customers,0.009602412,Low Risk,337.34,2
13931,Champions,0.014814644,Low Risk,5257.38,11
13932,Hibernating,0.9687818,High Risk,307.4,1
13933,Hibernating,0.95782036,High Risk,608.79,2
13934,Hibernating,0.9789038,High Risk,922.1,1
13935,Hibernating,0.9401003,High Risk,6116.92,3
13936,Hibernating,0.9700767,High Risk,939.66,3
13937,Hibernating,0.9713723,High Risk,880.13,2
13938,Hibernating,0.33169657,Medium Risk,71.66,1
13939,New Customers,0.0016080898,Low Risk,1560.96,7
13940,New Customers,0.002118863,Low Risk,839.14,4
13941,Champions,0.004159494,Low Risk,10027.18,15
13942,Hibernating,0.9591272,High Risk,320.0,1
13943,Hibernating,0.9703456,High Risk,246.54,1
13944,Hibernating,0.9676192,High Risk,200.43,1
13945,Hibernating,0.990617,High Risk,854.1500000000001,2
13946,Hibernating,0.011128743,Low Risk,1876.23,6
13947,Hibernating,0.67688954,High Risk,90.6,1
13948,Hibernating,0.95612687,High Risk,548.76,4
13949,Champions,0.0038797338,Low Risk,2427.32,6
13950,New Customers,0.0036890216,Low Risk,745.0600000000001,4
13951,Hibernating,0.97045845,High Risk,674.45,3
13952,Champions,0.6984844,High Risk,12823.521,14
13953,Champions,0.0062327655,Low Risk,6640.68,12
13954,New Customers,0.0016515708,Low Risk,439.92,2
13955,Hibernating,0.9821702,High Risk,544.0699999999999,3
13956,New Customers,0.0038320213,Low Risk,1019.27,5
13957,Hibernating,0.98878455,High Risk,458.25,3
13958,Hibernating,0.9359455,High Risk,4709.2300000000005,8
13959,Hibernating,0.4019395,Medium Risk,1064.77,6
13960,New Customers,0.0020785895,Low Risk,230.22,2
13961,Hibernating,0.95901823,High Risk,538.4,1
13962,New Customers,0.0049987994,Low Risk,362.8,3
13963,Hibernating,0.9395091,High Risk,2860.57,17
13964,Hibernating,0.9622974,High Risk,438.9,2
13965,Hibernating,0.9575642,High Risk,996.61,3
13966,Hibernating,0.9313804,High Risk,384.26,1
13967,Hibernating,0.9517798,High Risk,166.3,2
13968,Hibernating,0.8811669,High Risk,123.66,1
13969,Champions,0.09503087,Low Risk,12973.46,35
13970,Hibernating,0.9718043,High Risk,846.55,2
13971,Champions,0.0023902524,Low Risk,4667.57,14
13972,Hibernating,0.9665832,High Risk,190.25,2
13973,Hibernating,0.88952845,High Risk,264.7,1
13974,New Customers,0.0064897453,Low Risk,677.72,2
13975,Champions,0.00441995,Low Risk,5256.4,12
13976,Hibernating,0.9166316,High Risk,1192.36,4
13977,Hibernating,0.9757319,High Risk,519.8100000000001,1
13978,New Customers,0.0029338594,Low Risk,196.79,2
13979,Hibernating,0.020339089,Low Risk,3379.93,7
13980,Hibernating,0.3289932,Medium Risk,768.8199999999999,5
13981,Hibernating,0.9574261,High Risk,331.14,1
13982,Champions,0.0013553107,Low Risk,3954.29,9
13983,Champions,0.0032376708,Low Risk,6753.89,21
13984,Champions,0.0014038259,Low Risk,1893.8,12
13985,Champions,0.0026375956,Low Risk,10020.86,22
13986,New Customers,0.009782906,Low Risk,320.46,1
13987,Hibernating,0.981156,High Risk,682.54,2
13988,Champions,0.022216171,Low Risk,4757.8,8
13989,Hibernating,0.34812817,Medium Risk,2026.06,5
13990,Hibernating,0.86325324,High Risk,311.3,1
13991,New Customers,0.0055710077,Low Risk,852.88,6
13992,New Customers,0.0027648164,Low Risk,219.5,3
13993,Champions,0.0015733578,Low Risk,6775.71,19
13994,Champions,0.006692344,Low Risk,2274.14,6
13995,Champions,0.0031070465,Low Risk,3902.01,14
13996,Hibernating,0.9731758,High Risk,895.76,2
13997,Hibernating,0.99213725,High Risk,376.46,3
13998,Hibernating,0.9924729,High Risk,566.7,3
13999,Champions,0.0027855213,Low Risk,9502.26,29
14000,Hibernating,0.62698114,High Risk,2046.34,5
14001,Champions,0.022576677,Low Risk,4228.85,9
14002,Hibernating,0.90453494,High Risk,529.73,2
14003,Hibernating,0.9660642,High Risk,209.41,1
14004,Champions,0.06397514,Low Risk,6258.45,11
14005,New Customers,0.0059263227,Low Risk,2874.72,5
14006,Hibernating,0.7475417,High Risk,2196.67,7
14007,Hibernating,0.98532176,High Risk,79.48,1
14008,Hibernating,0.92919934,High Risk,509.04,1
14009,Hibernating,0.8849215,High Risk,1099.91,3
14010,Hibernating,0.99011725,High Risk,445.15,2
14011,Hibernating,0.9834488,High Risk,457.82,2
14012,Hibernating,0.9483769,High Risk,328.8,1
14013,Hibernating,0.69126916,High Risk,1084.57,5
14014,Hibernating,0.2157262,Low Risk,1948.21,3
14015,New Customers,0.022191625,Low Risk,917.34,1
14016,Champions,0.39139754,Medium Risk,11403.41,11
14017,Hibernating,0.94974977,High Risk,229.75,1
14018,Hibernating,0.94892293,High Risk,367.15,1
14019,New Customers,0.006529579,Low Risk,1421.61,3
14020,New Customers,0.0038962583,Low Risk,1249.01,4
14021,Hibernating,0.78592366,High Risk,1716.58,7
14022,Hibernating,0.9855341,High Risk,792.15,2
14023,New Customers,0.018060865,Low Risk,584.07,2
14024,Hibernating,0.98736715,High Risk,645.74,3
14025,Hibernating,0.9235279,High Risk,4057.9,8
14026,Hibernating,0.981448,High Risk,713.11,2
14027,Hibernating,0.47375032,Medium Risk,104.82,1
14028,Hibernating,0.95451975,High Risk,10396.5,3
14029,New Customers,0.0014183937,Low Risk,467.66,2
14030,Champions,0.0025551976,Low Risk,7521.8,20
14031,Champions,0.0026583641,Low Risk,39019.51,44
14032,Champions,0.0016836821,Low Risk,4546.41,16
14033,Hibernating,0.86574584,High Risk,109.44,1
14034,New Customers,0.011858841,Low Risk,648.89,3
14035,Champions,0.01786554,Low Risk,2794.75,9
14036,Hibernating,0.9798192,High Risk,626.65,1
14037,Hibernating,0.86650455,High Risk,836.95,6
14038,Hibernating,0.07382875,Low Risk,3069.88,5
14039,New Customers,0.004391899,Low Risk,267.28000000000003,2
14040,Champions,0.0034962557,Low Risk,12523.81,35
14041,Hibernating,0.9328745,High Risk,141.41,1
14042,Hibernating,0.91436964,High Risk,431.98,1
14043,Hibernating,0.95660186,High Risk,302.6,2
14044,Champions,0.002784332,Low Risk,3077.7,10
14045,Champions,0.7814193,High Risk,10986.63,16
14046,Hibernating,0.85474616,High Risk,154.99,1
14047,Champions,0.0016958008,Low Risk,3968.11,14
14048,Hibernating,0.9818217,High Risk,748.69,3
14049,Champions,0.06856003,Low Risk,13023.4,13
14050,New Customers,0.005162203,Low Risk,746.36,2
14051,Champions,0.0025509489,Low Risk,21770.98,37
14052,New Customers,0.0045209792,Low Risk,466.66,2
14053,Hibernating,0.9449132,High Risk,572.3,4
14054,Hibernating,0.371738,Medium Risk,92.46,1
14055,Hibernating,0.8232256,High Risk,1520.96,3
14056,Champions,0.12613739,Low Risk,8152.71,23
14057,Champions,0.0024279498,Low Risk,8346.66,22
14058,Hibernating,0.9684464,High Risk,469.19,2
14059,Hibernating,0.95534277,High Risk,183.6,1
14060,Champions,0.015862778,Low Risk,8898.24,30
14061,Hibernating,0.9652321,High Risk,917.43,3
14062,Champions,0.0031224596,Low Risk,25585.65,24
14063,Hibernating,0.96159416,High Risk,22710.2,9
14064,Champions,0.0017336936,Low Risk,3260.24,15
14065,Hibernating,0.92281824,High Risk,891.02,3
14066,Hibernating,0.909391,High Risk,152.55,1
14067,New Customers,0.005078461,Low Risk,374.7,2
14068,Hibernating,0.8991895,High Risk,1516.72,4
14069,Hibernating,0.9884066,High Risk,225.81,2
14070,Hibernating,0.99402136,High Risk,321.6,1
14071,Champions,0.0069058095,Low Risk,1437.57,8
14072,Hibernating,0.91896665,High Risk,390.85,1
14073,New Customers,0.0031532566,Low Risk,151.04,1
14074,Hibernating,0.9357778,High Risk,219.4,1
14075,New Customers,0.0069752964,Low Risk,1734.87,6
14076,Hibernating,0.9103866,High Risk,118.67,1
14077,New Customers,0.010895496,Low Risk,615.08,6
14078,Hibernating,0.9007972,High Risk,1553.47,9
14079,Hibernating,0.94612265,High Risk,618.73,2
14080,New Customers,0.0018126622,Low Risk,1115.68,5
14081,Hibernating,0.8750334,High Risk,4867.57,10
14082,Hibernating,0.9938916,High Risk,413.36,2
14083,Champions,0.005155787,Low Risk,1082.19,11
14084,Hibernating,0.9100889,High Risk,150.5,1
14085,Champions,0.00427996,Low Risk,9720.67,33
14086,Hibernating,0.98273724,High Risk,39.95,1
14087,New Customers,0.0055927644,Low Risk,829.47,3
14088,Champions,0.07855379,Low Risk,64036.8,16
14089,Hibernating,0.6511697,High Risk,158.75,1
14090,Hibernating,0.9651505,High Risk,76.32000000000001,1
14091,Hibernating,0.95955616,High Risk,9530.08,2
14092,Champions,0.0013128663,Low Risk,7229.45,24
14093,New Customers,0.0073153055,Low Risk,433.86,1
14094,Hibernating,0.9892448,High Risk,311.77,1
14095,Hibernating,0.8025589,High Risk,2.95,1
14096,Champions,0.12541562,Low Risk,65164.79,17
14097,Hibernating,0.97362864,High Risk,422.86,2
14098,New Customers,0.0073105083,Low Risk,147.35,1
14099,Champions,0.0023896385,Low Risk,5750.91,20
14100,Hibernating,0.9880477,High Risk,191.95,1
14101,Champions,0.1346181,Low Risk,9961.93,13
14102,New Customers,0.004884931,Low Risk,1105.88,5
14104,Hibernating,0.9104464,High Risk,743.53,5
14105,Hibernating,0.73696136,High Risk,5988.83,5
14106,Hibernating,0.9542622,High Risk,214.8,1
14107,Champions,0.0014259937,Low Risk,4877.3,11
14108,New Customers,0.001356686,Low Risk,1044.96,4
14109,Hibernating,0.53660923,Medium Risk,144.2,1
14110,Champions,0.0036018998,Low Risk,12987.95,33
14111,New Customers,0.006803883,Low Risk,692.85,4
14112,Champions,0.024546476,Low Risk,5834.59,13
14113,Champions,0.0026401908,Low Risk,7092.610000000001,16
14114,Hibernating,0.82799864,High Risk,1364.09,7
14115,Hibernating,0.9657606,High Risk,622.67,2
14116,New Customers,0.0010920474,Low Risk,1382.74,5
14117,Hibernating,0.91031677,High Risk,90.0,1
14118,Hibernating,0.8977115,High Risk,458.45,1
14119,Hibernating,0.9054304,High Risk,183.37,2
14121,New Customers,0.0019471871,Low Risk,2780.15,4
14122,Hibernating,0.96370614,High Risk,362.42,3
14123,Hibernating,0.94825983,High Risk,436.18,1
14124,Hibernating,0.5964691,Medium Risk,419.58,1
14125,New Customers,0.0021877664,Low Risk,2720.63,3
14126,New Customers,0.0022783363,Low Risk,1172.46,4
14127,Hibernating,0.920693,High Risk,1900.08,6
14128,New Customers,0.0032162871,Low Risk,924.21,3
14129,Champions,0.012723003,Low Risk,2591.34,9
14130,Hibernating,0.7909446,High Risk,1858.77,4
14131,Hibernating,0.9822318,High Risk,168.22,1
14132,Champions,0.0047168266,Low Risk,3586.03,11
14133,Hibernating,0.7434394,High Risk,911.14,4
14134,Hibernating,0.94944173,High Risk,11123.35,15
14135,Champions,0.0028704144,Low Risk,8839.67,24
14136,Hibernating,0.8470253,High Risk,1570.81,5
14137,Hibernating,0.95658255,High Risk,332.7,1
14138,New Customers,0.0061258376,Low Risk,965.88,2
14139,New Customers,0.002363215,Low Risk,1086.8,4
14140,New Customers,0.0033969886,Low Risk,935.05,2
14141,New Customers,0.008053652,Low Risk,915.13,4
14142,Hibernating,0.98997575,High Risk,671.34,2
14143,Hibernating,0.97072464,High Risk,115.8,1
14144,Hibernating,0.89767975,High Risk,30.6,1
14145,Champions,0.03919323,Low Risk,7600.05,7
14146,Champions,0.0032459174,Low Risk,9450.3,12
14147,Hibernating,0.4166472,Medium Risk,2590.2,9
14148,Hibernating,0.97232753,High Risk,466.29,2
14149,Hibernating,0.87779194,High Risk,446.62,1
14150,New Customers,0.015485928,Low Risk,658.64,2
14151,Hibernating,0.9791709,High Risk,679.45,2
14152,Hibernating,0.2031239,Low Risk,1997.34,7
14153,Hibernating,0.9144678,High Risk,233.4,1
14154,Hibernating,0.9251055,High Risk,6460.7,8
14155,Hibernating,0.9627269,High Risk,118.75,1
14156,Champions,0.0091563575,Low Risk,313437.62,156
14157,New Customers,0.0006489813,Low Risk,978.69,5
14158,New Customers,0.008063696,Low Risk,507.66,1
14159,Champions,0.0033944373,Low Risk,7860.8,20
14160,Hibernating,0.9571745,High Risk,8421.47,7
14161,Hibernating,0.79200745,High Risk,2996.93,7
14162,Hibernating,0.9758967,High Risk,289.36,2
14163,Hibernating,0.49403828,Medium Risk,2594.62,5
14164,Hibernating,0.9682667,High Risk,1631.77,2
14165,Hibernating,0.798526,High Risk,120.44,1
14166,Hibernating,0.9871497,High Risk,251.15,2
14167,Hibernating,0.22358169,Low Risk,1274.29,8
14168,Hibernating,0.97284704,High Risk,370.45,2
14169,Hibernating,0.9874166,High Risk,621.51,2
14170,Hibernating,0.9869018,High Risk,570.18,3
14171,Hibernating,0.7528482,High Risk,498.79,2
14172,Hibernating,0.98532933,High Risk,369.02,3
14173,New Customers,0.0016465121,Low Risk,586.0,6
14174,New Customers,0.0116732605,Low Risk,134.46,1
14175,Champions,0.021563243,Low Risk,7678.88,8
14176,Hibernating,0.9408195,High Risk,756.46,5
14177,Hibernating,0.5165604,Medium Risk,2209.69,13
14178,New Customers,0.005201259,Low Risk,1600.26,7
14179,New Customers,0.010587604,Low Risk,701.57,2
14180,Champions,0.09832557,Low Risk,6117.5,33
14181,Hibernating,0.9917527,High Risk,308.35,2
14182,Hibernating,0.9911951,High Risk,678.77,4
14183,Hibernating,0.98948,High Risk,278.34000000000003,2
14184,New Customers,0.008306762,Low Risk,452.89,1
14185,Hibernating,0.9235309,High Risk,197.65,1
14186,Hibernating,0.8654837,High Risk,1550.63,5
14187,Hibernating,0.9772176,High Risk,123.5,1
14188,New Customers,0.0018510461,Low Risk,2054.36,6
14189,Champions,0.023632549,Low Risk,5503.150000000001,16
14190,Hibernating,0.9867986,High Risk,79.9,1
14191,Champions,0.0016541871,Low Risk,4817.66,15
14192,Hibernating,0.962829,High Risk,293.74,1
14193,Hibernating,0.55071056,Medium Risk,1210.19,3
14194,Champions,0.0014796448,Low Risk,18670.59,36
14195,Hibernating,0.94628996,High Risk,2615.6,6
14196,Hibernating,0.9275916,High Risk,335.52,1
14197,Hibernating,0.9495317,High Risk,390.05,1
14198,Champions,0.0012669318,Low Risk,1569.73,9
14199,Hibernating,0.96350443,High Risk,1091.7,4
14200,Hibernating,0.9534134,High Risk,379.2,1
14201,Hibernating,0.51632214,Medium Risk,1193.54,10
14202,Hibernating,0.97695416,High Risk,847.76,3
14203,Hibernating,0.9686723,High Risk,339.34,1
14204,New Customers,0.0011568178,Low Risk,1024.83,4
14205,Champions,0.0059738196,Low Risk,2414.2,9
14206,Hibernating,0.95555305,High Risk,1185.01,3
14207,Hibernating,0.929458,High Risk,157.8,1
14208,New Customers,0.35433954,Medium Risk,567.05,2
14209,Champions,0.0020021428,Low Risk,4993.27,15
14210,Champions,0.044239108,Low Risk,5556.570000000001,16
14211,Champions,0.0010932288,Low Risk,4402.29,18
14212,Hibernating,0.34700745,Medium Risk,2190.14,2
14213,Hibernating,0.94939905,High Risk,1192.2,1
14214,New Customers,0.003306482,Low Risk,1004.38,5
14215,Champions,0.0013384063,Low Risk,3250.33,9
14216,New Customers,0.002385081,Low Risk,2150.04,5
14217,Champions,0.12060977,Low Risk,3298.59,23
14218,Hibernating,0.90206915,High Risk,169.48000000000002,1
14219,New Customers,0.0034587756,Low Risk,633.83,3
14220,Hibernating,0.9114759,High Risk,1515.0,4
14221,Champions,0.028648889,Low Risk,6517.49,17
14222,Hibernating,0.97699463,High Risk,683.17,1
14223,Hibernating,0.85225564,High Risk,991.13,3
14224,Hibernating,0.8954073,High Risk,1841.71,9
14225,Hibernating,0.9265136,High Risk,2031.07,4
14226,Champions,0.0065097352,Low Risk,2985.13,6
14227,Champions,0.011621075,Low Risk,6368.71,15
14228,Hibernating,0.98716104,High Risk,745.5,3
14229,Hibernating,0.51221406,Medium Risk,2594.04,7
14230,Hibernating,0.9760206,High Risk,979.8,3
14231,Hibernating,0.94977903,High Risk,1235.62,4
14232,Hibernating,0.61536646,High Risk,2048.07,5
14233,Hibernating,0.1079182,Low Risk,2904.27,7
14234,New Customers,0.008658131,Low Risk,754.12,4
14235,Champions,0.014131147,Low Risk,4717.99,9
14236,Hibernating,0.5946709,Medium Risk,1555.34,5
14237,Hibernating,0.9831391,High Risk,471.14,2
14238,Hibernating,0.9310612,High Risk,434.23,3
14239,Champions,0.0019333427,Low Risk,4263.17,21
14240,New Customers,0.004018392,Low Risk,1247.49,3
14241,Hibernating,0.9528401,High Risk,333.7,2
14242,Hibernating,0.98335385,High Risk,280.55,2
14243,Champions,0.101700366,Low Risk,7217.75,17
14244,Hibernating,0.9423469,High Risk,366.42,1
14245,Hibernating,0.9121028,High Risk,1693.45,2
14246,Hibernating,0.9244564,High Risk,1474.06,3
14247,Hibernating,0.9888782,High Risk,753.56,5
14248,Hibernating,0.95399827,High Risk,1032.95,3
14249,Hibernating,0.8669609,High Risk,5400.461,12
14250,New Customers,0.0032964714,Low Risk,1904.05,3
14251,Champions,0.0108762635,Low Risk,2879.7000000000003,5
